Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation
INC0342,Two Wheeler,Emergency Exit,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-27 00:48:55.449362,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0069,QR0069,USER0069,TN18AB9417,98XXXX2129,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0343,Car,Narrow Lane,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-24 19:48:55.449367,100,High Priority,Urgent owner notification required,QR0216,QR0216,USER0216,TN77AB3090,98XXXX7614,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow
INC0344,Van,Emergency Exit,Kochi,Roadside Congestion,No,Critical,2026-05-26 12:13:55.449372,65,Medium Priority,Standard obstruction resolution workflow,QR0029,QR0029,USER0029,TN39AB7668,98XXXX6417,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow
INC0345,Van,Emergency Exit,Mumbai,Roadside Congestion,Yes,Critical,2026-05-24 00:13:55.449376,110,High Priority,Urgent owner notification required,QR0117,QR0117,USER0117,TN68AB9599,98XXXX6657,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0346,Mini Truck,Hospital Entrance,Chennai,Gate Blockage,Yes,Critical,2026-05-22 16:15:55.449381,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0188,QR0188,USER0188,TN64AB3375,98XXXX6117,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required
INC0347,Two Wheeler,Traffic Junction,Kochi,Illegal Parking,Yes,Critical,2026-05-27 08:21:55.449386,90,High Priority,Urgent owner notification required,QR0258,QR0258,USER0258,TN23AB7236,98XXXX2334,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0348,Two Wheeler,Emergency Exit,Delhi,Illegal Parking,Yes,Critical,2026-05-26 20:54:55.449390,110,High Priority,Urgent owner notification required,QR0136,QR0136,USER0136,TN97AB1195,98XXXX1995,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0349,Auto Rickshaw,Hospital Entrance,Bangalore,Roadside Congestion,No,Critical,2026-05-21 16:25:55.449395,65,Medium Priority,Standard obstruction resolution workflow,QR0286,QR0286,USER0286,TN91AB7629,98XXXX3694,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Hospital Entrance.,Standard Workflow
INC0350,Van,Commercial Complex,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-26 09:33:55.449400,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0032,QR0032,USER0032,TN56AB5684,98XXXX3013,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required
INC0351,Mini Truck,Residential Street,Hyderabad,Pedestrian Path Obstructed,No,Low,2026-05-23 03:54:55.449407,55,Medium Priority,Standard obstruction resolution workflow,QR0294,QR0294,USER0294,TN79AB1505,98XXXX4520,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0352,Two Wheeler,Hospital Entrance,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-22 11:39:55.449412,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0245,QR0245,USER0245,TN71AB3793,98XXXX8517,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required
INC0353,Two Wheeler,Apartment Gate,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-23 18:43:55.449417,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0055,QR0055,USER0055,TN49AB8800,98XXXX8831,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0354,Two Wheeler,Residential Street,Bangalore,Emergency Access Blocked,Yes,Critical,2026-05-21 13:58:55.449421,100,High Priority,Urgent owner notification required,QR0247,QR0247,USER0247,TN22AB8092,98XXXX7726,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0355,Car,School Zone,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 06:26:55.449426,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0161,QR0161,USER0161,TN71AB5769,98XXXX1003,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0356,Van,Hospital Entrance,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-25 07:33:55.449430,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0108,QR0108,USER0108,TN75AB2096,98XXXX4266,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required
INC0357,Taxi,Shop Entrance,Bangalore,Gate Blockage,No,Medium,2026-05-27 08:18:55.449435,40,Low Priority,Low urgency monitoring,QR0079,QR0079,USER0079,TN99AB7034,98XXXX5978,Pune,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0358,Auto Rickshaw,Emergency Exit,Bangalore,Commercial Entrance Blocked,No,Critical,2026-05-21 10:28:55.449440,80,High Priority,Urgent owner notification required,QR0060,QR0060,USER0060,TN29AB1764,98XXXX9212,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0359,Two Wheeler,School Zone,Pune,Gate Blockage,Yes,Critical,2026-05-21 23:45:55.449444,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0101,QR0101,USER0101,TN54AB8368,98XXXX4128,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0360,Two Wheeler,Traffic Junction,Chennai,Roadside Congestion,No,Low,2026-05-26 03:29:55.449449,45,Low Priority,Low urgency monitoring,QR0188,QR0188,USER0188,TN64AB3375,98XXXX6117,Mumbai,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow
INC0361,Taxi,Residential Street,Chennai,Roadside Congestion,Yes,Critical,2026-05-24 07:59:55.449453,70,Medium Priority,Standard obstruction resolution workflow,QR0019,QR0019,USER0019,TN41AB2915,98XXXX9060,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0362,Car,Hospital Entrance,Pune,Commercial Entrance Blocked,No,Critical,2026-05-21 18:26:55.449458,80,High Priority,Urgent owner notification required,QR0129,QR0129,USER0129,TN40AB6686,98XXXX2087,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0363,Van,Emergency Exit,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-27 12:49:55.449462,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0148,QR0148,USER0148,TN37AB4137,98XXXX9227,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0364,Two Wheeler,Commercial Complex,Pune,Emergency Access Blocked,No,Critical,2026-05-24 08:44:55.449467,75,Medium Priority,Standard obstruction resolution workflow,QR0199,QR0199,USER0199,TN95AB4499,98XXXX3982,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0365,Taxi,Narrow Lane,Mumbai,Roadside Congestion,No,Low,2026-05-23 21:06:55.449472,25,Low Priority,Low urgency monitoring,QR0292,QR0292,USER0292,TN84AB5772,98XXXX7698,Chennai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow
INC0366,Two Wheeler,Narrow Lane,Bangalore,Illegal Parking,Yes,Critical,2026-05-27 02:05:55.449476,70,Medium Priority,Standard obstruction resolution workflow,QR0164,QR0164,USER0164,TN17AB5617,98XXXX9960,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0367,Van,Narrow Lane,Bangalore,Roadside Congestion,Yes,Critical,2026-05-24 15:54:55.449481,70,Medium Priority,Standard obstruction resolution workflow,QR0078,QR0078,USER0078,TN56AB4422,98XXXX8978,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0368,Van,School Zone,Chennai,Roadside Congestion,Yes,Critical,2026-05-26 21:49:55.449486,110,High Priority,Urgent owner notification required,QR0270,QR0270,USER0270,TN98AB2354,98XXXX1834,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0369,Two Wheeler,School Zone,Chennai,Gate Blockage,No,Medium,2026-05-21 13:08:55.449491,80,High Priority,Urgent owner notification required,QR0283,QR0283,USER0283,TN37AB4042,98XXXX2837,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0370,Two Wheeler,Residential Street,Pune,Pedestrian Path Obstructed,No,Low,2026-05-25 11:35:55.449495,55,Medium Priority,Standard obstruction resolution workflow,QR0212,QR0212,USER0212,TN61AB2660,98XXXX2707,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0371,Taxi,Residential Street,Kochi,Illegal Parking,No,Low,2026-05-21 16:24:55.449500,25,Low Priority,Low urgency monitoring,QR0011,QR0011,USER0011,TN67AB5961,98XXXX9938,Hyderabad,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0372,Taxi,Emergency Exit,Chennai,Commercial Entrance Blocked,No,Critical,2026-05-22 12:37:55.449505,80,High Priority,Urgent owner notification required,QR0096,QR0096,USER0096,TN58AB1432,98XXXX2980,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0373,Taxi,Pedestrian Sidewalk,Delhi,Illegal Parking,No,Low,2026-05-26 20:43:55.449511,25,Low Priority,Low urgency monitoring,QR0036,QR0036,USER0036,TN83AB7532,98XXXX3853,Pune,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0374,Two Wheeler,Pedestrian Sidewalk,Hyderabad,Illegal Parking,Yes,Critical,2026-05-22 03:10:55.449516,70,Medium Priority,Standard obstruction resolution workflow,QR0222,QR0222,USER0222,TN36AB5727,98XXXX4919,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow
INC0375,Two Wheeler,Residential Street,Bangalore,Gate Blockage,Yes,Critical,2026-05-25 11:45:55.449521,85,High Priority,Urgent owner notification required,QR0128,QR0128,USER0128,TN82AB8647,98XXXX5278,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0376,Auto Rickshaw,Shop Entrance,Chennai,Illegal Parking,Yes,Critical,2026-05-23 02:15:55.449526,70,Medium Priority,Standard obstruction resolution workflow,QR0029,QR0029,USER0029,TN39AB7668,98XXXX6417,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow
INC0377,Taxi,Traffic Junction,Hyderabad,Emergency Access Blocked,Yes,Critical,2026-05-27 01:33:55.449530,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0122,QR0122,USER0122,TN46AB3136,98XXXX6349,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Traffic Junction. Immediate attention required.,Escalation Required
INC0378,Two Wheeler,Hospital Entrance,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-24 09:48:55.449535,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0186,QR0186,USER0186,TN42AB7608,98XXXX6962,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required
INC0379,Two Wheeler,Shop Entrance,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-22 10:32:55.449539,40,Low Priority,Low urgency monitoring,QR0123,QR0123,USER0123,TN76AB3059,98XXXX4067,Mumbai,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0380,Car,School Zone,Hyderabad,Roadside Congestion,No,Low,2026-05-26 17:33:55.449544,65,Medium Priority,Standard obstruction resolution workflow,QR0150,QR0150,USER0150,TN95AB8294,98XXXX9289,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow
INC0381,Van,School Zone,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-21 21:12:55.449549,95,High Priority,Urgent owner notification required,QR0047,QR0047,USER0047,TN25AB1204,98XXXX1175,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0382,Van,Commercial Complex,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-20 19:43:55.449554,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0026,QR0026,USER0026,TN11AB9593,98XXXX2079,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required
INC0383,Mini Truck,Residential Street,Kochi,Gate Blockage,No,Medium,2026-05-23 18:39:55.449559,40,Low Priority,Low urgency monitoring,QR0077,QR0077,USER0077,TN25AB2103,98XXXX6954,Hyderabad,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0384,Mini Truck,School Zone,Kochi,Illegal Parking,No,Low,2026-05-23 06:07:55.449569,65,Medium Priority,Standard obstruction resolution workflow,QR0001,QR0001,USER0001,TN92AB6556,98XXXX3539,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow
INC0385,Auto Rickshaw,Commercial Complex,Mumbai,Roadside Congestion,No,Low,2026-05-25 10:56:55.449574,45,Low Priority,Low urgency monitoring,QR0057,QR0057,USER0057,TN67AB7566,98XXXX4257,Delhi,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow
INC0386,Taxi,Narrow Lane,Hyderabad,Roadside Congestion,No,Low,2026-05-26 08:08:55.449578,25,Low Priority,Low urgency monitoring,QR0123,QR0123,USER0123,TN76AB3059,98XXXX4067,Mumbai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow
INC0387,Two Wheeler,School Zone,Mumbai,Roadside Congestion,Yes,Critical,2026-05-24 20:32:55.449583,110,High Priority,Urgent owner notification required,QR0161,QR0161,USER0161,TN71AB5769,98XXXX1003,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0388,Van,Narrow Lane,Mumbai,Emergency Access Blocked,No,Critical,2026-05-25 21:31:55.449588,55,Medium Priority,Standard obstruction resolution workflow,QR0259,QR0259,USER0259,TN60AB8385,98XXXX4852,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0389,Van,Residential Street,Hyderabad,Roadside Congestion,No,Low,2026-05-20 21:04:55.449592,25,Low Priority,Low urgency monitoring,QR0277,QR0277,USER0277,TN52AB4719,98XXXX8838,Delhi,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0390,Taxi,School Zone,Pune,Emergency Access Blocked,Yes,Critical,2026-05-26 22:35:55.449597,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0299,QR0299,USER0299,TN89AB4588,98XXXX2972,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0391,Mini Truck,Apartment Gate,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-24 07:04:55.449601,60,Medium Priority,Standard obstruction resolution workflow,QR0159,QR0159,USER0159,TN80AB5194,98XXXX9649,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow
INC0392,Van,Pedestrian Sidewalk,Pune,Gate Blockage,Yes,Critical,2026-05-26 13:37:55.449606,85,High Priority,Urgent owner notification required,QR0255,QR0255,USER0255,TN18AB1695,98XXXX5749,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0393,Two Wheeler,Pedestrian Sidewalk,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 19:38:55.449611,100,High Priority,Urgent owner notification required,QR0205,QR0205,USER0205,TN90AB1427,98XXXX2962,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0394,Mini Truck,Traffic Junction,Delhi,Illegal Parking,Yes,Critical,2026-05-24 15:21:55.449617,90,High Priority,Urgent owner notification required,QR0020,QR0020,USER0020,TN55AB5357,98XXXX4086,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0395,Van,Apartment Gate,Kochi,Gate Blockage,Yes,Critical,2026-05-21 20:40:55.449622,105,High Priority,Urgent owner notification required,QR0017,QR0017,USER0017,TN32AB7683,98XXXX6854,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow
INC0396,Auto Rickshaw,Commercial Complex,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 02:33:55.449626,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0125,QR0125,USER0125,TN12AB1145,98XXXX3476,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required
INC0397,Car,Pedestrian Sidewalk,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-25 17:45:55.449631,40,Low Priority,Low urgency monitoring,QR0244,QR0244,USER0244,TN84AB5249,98XXXX9275,Mumbai,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0398,Car,School Zone,Pune,Illegal Parking,Yes,Critical,2026-05-21 18:55:55.449636,110,High Priority,Urgent owner notification required,QR0261,QR0261,USER0261,TN69AB2835,98XXXX1712,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0399,Car,Shop Entrance,Chennai,Illegal Parking,Yes,Critical,2026-05-25 05:04:55.449641,70,Medium Priority,Standard obstruction resolution workflow,QR0135,QR0135,USER0135,TN90AB7542,98XXXX7821,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow
INC0400,Mini Truck,Emergency Exit,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 02:05:55.449645,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0044,QR0044,USER0044,TN52AB6820,98XXXX9987,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0401,Auto Rickshaw,Residential Street,Mumbai,Commercial Entrance Blocked,Yes,Critical,2026-05-25 13:10:55.449650,85,High Priority,Urgent owner notification required,QR0102,QR0102,USER0102,TN25AB3342,98XXXX5915,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0402,Two Wheeler,Shop Entrance,Pune,Illegal Parking,No,Low,2026-05-27 01:25:55.449657,25,Low Priority,Low urgency monitoring,QR0173,QR0173,USER0173,TN23AB5478,98XXXX6298,Mumbai,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0403,Mini Truck,Emergency Exit,Bangalore,Gate Blockage,Yes,Critical,2026-05-22 06:14:55.449662,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0273,QR0273,USER0273,TN95AB8308,98XXXX5062,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0404,Taxi,Hospital Entrance,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-21 01:57:55.449667,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0097,QR0097,USER0097,TN23AB1118,98XXXX3517,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required
INC0405,Auto Rickshaw,School Zone,Chennai,Illegal Parking,No,Low,2026-05-23 17:17:55.449673,65,Medium Priority,Standard obstruction resolution workflow,QR0210,QR0210,USER0210,TN76AB9411,98XXXX6039,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow
INC0406,Two Wheeler,Hospital Entrance,Mumbai,Illegal Parking,Yes,Critical,2026-05-22 14:02:55.449678,110,High Priority,Urgent owner notification required,QR0012,QR0012,USER0012,TN10AB7842,98XXXX8679,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0407,Van,Apartment Gate,Chennai,Emergency Access Blocked,Yes,Critical,2026-05-24 02:51:55.449683,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0141,QR0141,USER0141,TN62AB5071,98XXXX3870,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0408,Taxi,Traffic Junction,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-21 06:56:55.449687,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0120,QR0120,USER0120,TN98AB3188,98XXXX9872,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Traffic Junction. Immediate attention required.,Escalation Required
INC0409,Auto Rickshaw,Narrow Lane,Hyderabad,Pedestrian Path Obstructed,No,Low,2026-05-23 05:47:55.449692,55,Medium Priority,Standard obstruction resolution workflow,QR0274,QR0274,USER0274,TN68AB2251,98XXXX2817,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0410,Two Wheeler,School Zone,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-26 14:10:55.449696,95,High Priority,Urgent owner notification required,QR0119,QR0119,USER0119,TN83AB5275,98XXXX6055,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0411,Mini Truck,Commercial Complex,Pune,Gate Blockage,No,Medium,2026-05-26 01:00:55.449701,60,Medium Priority,Standard obstruction resolution workflow,QR0200,QR0200,USER0200,TN85AB6519,98XXXX9945,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0412,Auto Rickshaw,Traffic Junction,Hyderabad,Roadside Congestion,No,Low,2026-05-24 01:43:55.449706,45,Low Priority,Low urgency monitoring,QR0269,QR0269,USER0269,TN36AB9430,98XXXX7862,Kochi,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow
INC0413,Two Wheeler,Commercial Complex,Hyderabad,Pedestrian Path Obstructed,No,Low,2026-05-24 19:08:55.449711,75,Medium Priority,Standard obstruction resolution workflow,QR0221,QR0221,USER0221,TN58AB1186,98XXXX9459,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0414,Mini Truck,Commercial Complex,Kochi,Emergency Access Blocked,No,Critical,2026-05-25 22:13:55.449715,75,Medium Priority,Standard obstruction resolution workflow,QR0053,QR0053,USER0053,TN55AB4568,98XXXX6578,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0415,Car,Apartment Gate,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-25 02:25:55.449720,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0298,QR0298,USER0298,TN37AB1212,98XXXX9115,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0416,Car,Shop Entrance,Hyderabad,Roadside Congestion,Yes,Critical,2026-05-23 21:02:55.449725,70,Medium Priority,Standard obstruction resolution workflow,QR0095,QR0095,USER0095,TN29AB8412,98XXXX7735,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow
INC0417,Two Wheeler,Narrow Lane,Chennai,Roadside Congestion,No,Low,2026-05-22 01:41:55.449729,25,Low Priority,Low urgency monitoring,QR0129,QR0129,USER0129,TN40AB6686,98XXXX2087,Chennai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow
INC0418,Van,Residential Street,Kochi,Gate Blockage,Yes,Critical,2026-05-23 22:44:55.449734,85,High Priority,Urgent owner notification required,QR0046,QR0046,USER0046,TN47AB6271,98XXXX2771,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0419,Taxi,Emergency Exit,Delhi,Commercial Entrance Blocked,Yes,Critical,2026-05-25 04:30:55.449739,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0263,QR0263,USER0263,TN75AB1039,98XXXX8699,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0420,Van,Pedestrian Sidewalk,Delhi,Roadside Congestion,No,Low,2026-05-23 02:55:55.449744,25,Low Priority,Low urgency monitoring,QR0265,QR0265,USER0265,TN88AB8440,98XXXX3413,Delhi,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0421,Two Wheeler,Apartment Gate,Chennai,Roadside Congestion,Yes,Critical,2026-05-26 08:13:55.449748,90,High Priority,Urgent owner notification required,QR0244,QR0244,USER0244,TN84AB5249,98XXXX9275,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow
INC0422,Two Wheeler,Commercial Complex,Chennai,Roadside Congestion,No,Low,2026-05-21 09:47:55.449753,45,Low Priority,Low urgency monitoring,QR0153,QR0153,USER0153,TN49AB1268,98XXXX4120,Kochi,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow
INC0423,Mini Truck,Emergency Exit,Pune,Gate Blockage,Yes,Critical,2026-05-24 07:35:55.449758,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0146,QR0146,USER0146,TN39AB8432,98XXXX2866,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0424,Mini Truck,Narrow Lane,Pune,Gate Blockage,Yes,Critical,2026-05-21 17:14:55.449763,85,High Priority,Urgent owner notification required,QR0299,QR0299,USER0299,TN89AB4588,98XXXX2972,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow
INC0425,Car,Traffic Junction,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-27 05:01:55.449768,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0271,QR0271,USER0271,TN43AB7000,98XXXX5731,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Traffic Junction. Immediate attention required.,Escalation Required
INC0426,Taxi,Commercial Complex,Kochi,Illegal Parking,No,Low,2026-05-24 01:58:55.449773,45,Low Priority,Low urgency monitoring,QR0202,QR0202,USER0202,TN39AB9108,98XXXX7917,Hyderabad,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow
INC0427,Mini Truck,Traffic Junction,Kochi,Gate Blockage,Yes,Critical,2026-05-26 02:43:55.449777,105,High Priority,Urgent owner notification required,QR0114,QR0114,USER0114,TN54AB2076,98XXXX9231,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
