Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation,Location_Encoded,Priority_Encoded,Obstruction_Encoded,Emergency_Flag,Severity_Score,Accessibility_Risk_Index,Urban_Cluster,Anomaly_Flag,Anomaly_Status
INC0295,Taxi,School Zone,Chennai,Emergency Access Blocked,Yes,Critical,2026-05-20 20:18:31.624670,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0278,QR0278,USER0278,TN69AB8443,98XXXX8382,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,1,1,3,130.0,1,-1,Critical Urban Anomaly
INC0296,Car,Apartment Gate,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-25 22:58:31.624675,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0175,QR0175,USER0175,TN13AB3790,98XXXX6521,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required,0,0,4,1,3,120.0,1,1,Normal Incident
INC0297,Car,Hospital Entrance,Pune,Roadside Congestion,Yes,Critical,2026-05-22 05:41:31.624680,110,High Priority,Urgent owner notification required,QR0161,QR0161,USER0161,TN11AB7126,98XXXX8294,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,5,1,3,115.0,1,1,Normal Incident
INC0298,Van,Pedestrian Sidewalk,Bangalore,Illegal Parking,Yes,Critical,2026-05-26 08:41:31.624685,70,Medium Priority,Standard obstruction resolution workflow,QR0016,QR0016,USER0016,TN52AB5583,98XXXX3812,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow,5,3,3,0,3,65.0,3,1,Normal Incident
INC0299,Car,Hospital Entrance,Pune,Pedestrian Path Obstructed,No,Critical,2026-05-27 03:19:31.624692,95,High Priority,Urgent owner notification required,QR0275,QR0275,USER0275,TN30AB4725,98XXXX2165,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,4,1,3,107.5,0,1,Normal Incident
INC0300,Van,School Zone,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-27 08:01:31.624697,95,High Priority,Urgent owner notification required,QR0159,QR0159,USER0159,TN82AB2491,98XXXX9185,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,1,1,3,107.5,0,1,Normal Incident
INC0301,Van,Apartment Gate,Delhi,Roadside Congestion,Yes,Critical,2026-05-25 05:03:31.624701,90,High Priority,Urgent owner notification required,QR0066,QR0066,USER0066,TN62AB3605,98XXXX2509,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,5,1,3,105.0,0,1,Normal Incident
INC0302,Car,Pedestrian Sidewalk,Chennai,Illegal Parking,No,Low,2026-05-25 17:12:31.624706,25,Low Priority,Low urgency monitoring,QR0173,QR0173,USER0173,TN16AB3291,98XXXX1911,Hyderabad,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,3,0,1,22.5,2,1,Normal Incident
INC0303,Car,Apartment Gate,Hyderabad,Gate Blockage,No,Medium,2026-05-24 14:33:31.624711,60,Medium Priority,Standard obstruction resolution workflow,QR0128,QR0128,USER0128,TN86AB9753,98XXXX1800,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,2,0,2,50.0,3,1,Normal Incident
INC0304,Van,Residential Street,Mumbai,Roadside Congestion,Yes,Critical,2026-05-26 20:50:31.624716,70,Medium Priority,Standard obstruction resolution workflow,QR0189,QR0189,USER0189,TN60AB1493,98XXXX9145,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,5,0,3,65.0,3,1,Normal Incident
INC0305,Two Wheeler,Commercial Complex,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-24 20:51:31.624721,60,Medium Priority,Standard obstruction resolution workflow,QR0266,QR0266,USER0266,TN81AB3786,98XXXX2519,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,0,0,2,50.0,3,1,Normal Incident
INC0306,Van,School Zone,Delhi,Roadside Congestion,Yes,Critical,2026-05-22 06:21:31.624728,110,High Priority,Urgent owner notification required,QR0121,QR0121,USER0121,TN19AB6746,98XXXX9294,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,5,1,3,115.0,1,1,Normal Incident
INC0307,Two Wheeler,School Zone,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-23 20:10:31.624735,80,High Priority,Urgent owner notification required,QR0221,QR0221,USER0221,TN28AB5028,98XXXX9423,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,0,1,2,90.0,0,1,Normal Incident
INC0308,Car,Pedestrian Sidewalk,Kochi,Emergency Access Blocked,Yes,Critical,2026-05-25 10:44:31.624740,100,High Priority,Urgent owner notification required,QR0114,QR0114,USER0114,TN38AB4860,98XXXX4745,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,1,1,3,110.0,0,1,Normal Incident
INC0309,Taxi,School Zone,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-26 07:57:31.624745,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0205,QR0205,USER0205,TN87AB8156,98XXXX5812,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,0,1,3,122.5,1,1,Normal Incident
INC0310,Auto Rickshaw,Shop Entrance,Hyderabad,Gate Blockage,No,Medium,2026-05-22 23:34:31.624750,40,Low Priority,Low urgency monitoring,QR0202,QR0202,USER0202,TN71AB3645,98XXXX8102,Mumbai,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,2,0,2,40.0,2,1,Normal Incident
INC0311,Auto Rickshaw,Shop Entrance,Kochi,Gate Blockage,Yes,Critical,2026-05-24 13:06:31.624755,85,High Priority,Urgent owner notification required,QR0256,QR0256,USER0256,TN96AB6147,98XXXX6731,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,2,1,3,102.5,0,1,Normal Incident
INC0312,Van,Traffic Junction,Hyderabad,Gate Blockage,Yes,Critical,2026-05-21 03:06:31.624760,105,High Priority,Urgent owner notification required,QR0105,QR0105,USER0105,TN97AB8622,98XXXX4285,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,2,1,3,112.5,1,1,Normal Incident
INC0313,Taxi,School Zone,Pune,Illegal Parking,Yes,Critical,2026-05-26 11:49:31.624769,110,High Priority,Urgent owner notification required,QR0295,QR0295,USER0295,TN34AB9863,98XXXX6508,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,3,1,3,115.0,1,1,Normal Incident
INC0314,Two Wheeler,School Zone,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 14:17:31.624774,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0064,QR0064,USER0064,TN32AB5630,98XXXX7091,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,4,1,3,130.0,1,-1,Critical Urban Anomaly
INC0315,Car,School Zone,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-26 10:39:31.624779,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0182,QR0182,USER0182,TN18AB2760,98XXXX3731,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,1,1,3,130.0,1,-1,Critical Urban Anomaly
INC0316,Van,Residential Street,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-27 11:16:31.624784,40,Low Priority,Low urgency monitoring,QR0027,QR0027,USER0027,TN16AB1030,98XXXX7577,Kochi,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,0,0,2,40.0,2,1,Normal Incident
INC0317,Mini Truck,Pedestrian Sidewalk,Mumbai,Gate Blockage,No,Medium,2026-05-20 21:54:31.624789,40,Low Priority,Low urgency monitoring,QR0144,QR0144,USER0144,TN75AB3231,98XXXX9236,Hyderabad,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,2,0,2,40.0,2,1,Normal Incident
INC0318,Taxi,Apartment Gate,Pune,Gate Blockage,No,Medium,2026-05-24 09:43:31.624794,60,Medium Priority,Standard obstruction resolution workflow,QR0047,QR0047,USER0047,TN65AB3624,98XXXX4172,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,2,0,2,50.0,3,1,Normal Incident
INC0319,Auto Rickshaw,Narrow Lane,Bangalore,Roadside Congestion,No,Low,2026-05-23 00:40:31.624799,25,Low Priority,Low urgency monitoring,QR0047,QR0047,USER0047,TN65AB3624,98XXXX4172,Chennai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,5,0,1,22.5,2,1,Normal Incident
INC0320,Mini Truck,School Zone,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-21 09:37:31.624803,95,High Priority,Urgent owner notification required,QR0234,QR0234,USER0234,TN77AB9570,98XXXX2426,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,4,1,1,87.5,0,-1,Critical Urban Anomaly
INC0321,Auto Rickshaw,Pedestrian Sidewalk,Bangalore,Emergency Access Blocked,Yes,Critical,2026-05-21 17:24:31.624808,100,High Priority,Urgent owner notification required,QR0211,QR0211,USER0211,TN72AB9113,98XXXX4145,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,1,1,3,110.0,0,1,Normal Incident
INC0322,Taxi,Pedestrian Sidewalk,Delhi,Illegal Parking,Yes,Critical,2026-05-20 23:40:31.624813,70,Medium Priority,Standard obstruction resolution workflow,QR0164,QR0164,USER0164,TN59AB8968,98XXXX7411,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow,5,3,3,0,3,65.0,3,1,Normal Incident
INC0323,Van,Residential Street,Kochi,Illegal Parking,No,Low,2026-05-27 12:55:31.624817,25,Low Priority,Low urgency monitoring,QR0240,QR0240,USER0240,TN46AB6818,98XXXX8838,Hyderabad,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,3,0,1,22.5,2,1,Normal Incident
INC0324,Auto Rickshaw,Residential Street,Pune,Gate Blockage,Yes,Critical,2026-05-24 01:49:31.624822,85,High Priority,Urgent owner notification required,QR0151,QR0151,USER0151,TN16AB9340,98XXXX7108,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,2,1,3,102.5,0,1,Normal Incident
INC0325,Two Wheeler,Emergency Exit,Chennai,Roadside Congestion,No,Critical,2026-05-26 08:33:31.624831,65,Medium Priority,Standard obstruction resolution workflow,QR0253,QR0253,USER0253,TN83AB8678,98XXXX1450,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow,2,3,5,0,3,62.5,3,1,Normal Incident
INC0326,Auto Rickshaw,Narrow Lane,Chennai,Roadside Congestion,No,Low,2026-05-25 09:10:31.624836,25,Low Priority,Low urgency monitoring,QR0031,QR0031,USER0031,TN91AB9789,98XXXX4048,Hyderabad,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,5,0,1,22.5,2,1,Normal Incident
INC0327,Auto Rickshaw,Residential Street,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-23 23:46:31.624840,55,Medium Priority,Standard obstruction resolution workflow,QR0050,QR0050,USER0050,TN99AB5811,98XXXX2715,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,4,0,1,37.5,3,1,Normal Incident
INC0328,Van,Commercial Complex,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-24 05:50:31.624846,75,Medium Priority,Standard obstruction resolution workflow,QR0283,QR0283,USER0283,TN58AB4499,98XXXX3132,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,4,0,1,47.5,3,1,Normal Incident
INC0329,Van,Residential Street,Delhi,Roadside Congestion,No,Low,2026-05-26 05:18:31.624850,25,Low Priority,Low urgency monitoring,QR0235,QR0235,USER0235,TN12AB3452,98XXXX6467,Mumbai,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,5,0,1,22.5,2,1,Normal Incident
INC0330,Mini Truck,Apartment Gate,Delhi,Gate Blockage,No,Medium,2026-05-23 20:59:31.624855,60,Medium Priority,Standard obstruction resolution workflow,QR0210,QR0210,USER0210,TN30AB1141,98XXXX3308,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,2,0,2,50.0,3,1,Normal Incident
INC0331,Taxi,Commercial Complex,Kochi,Commercial Entrance Blocked,No,Medium,2026-05-23 01:05:31.624863,60,Medium Priority,Standard obstruction resolution workflow,QR0224,QR0224,USER0224,TN70AB4719,98XXXX6870,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,0,0,2,50.0,3,1,Normal Incident
INC0332,Car,Traffic Junction,Chennai,Pedestrian Path Obstructed,Yes,Critical,2026-05-23 18:52:31.624868,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0206,QR0206,USER0206,TN62AB6272,98XXXX8731,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Traffic Junction. Immediate attention required.,Escalation Required,9,0,4,1,3,120.0,1,1,Normal Incident
INC0333,Two Wheeler,Pedestrian Sidewalk,Mumbai,Roadside Congestion,Yes,Critical,2026-05-23 20:26:31.624872,70,Medium Priority,Standard obstruction resolution workflow,QR0081,QR0081,USER0081,TN57AB9450,98XXXX9122,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow,5,3,5,0,3,65.0,3,1,Normal Incident
INC0334,Taxi,Hospital Entrance,Kochi,Commercial Entrance Blocked,No,Critical,2026-05-26 10:46:31.624877,80,High Priority,Urgent owner notification required,QR0096,QR0096,USER0096,TN51AB5451,98XXXX9416,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,0,1,3,100.0,0,1,Normal Incident
INC0335,Auto Rickshaw,Narrow Lane,Bangalore,Illegal Parking,Yes,Critical,2026-05-27 15:10:31.624882,70,Medium Priority,Standard obstruction resolution workflow,QR0298,QR0298,USER0298,TN43AB6325,98XXXX3716,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,3,0,3,65.0,3,1,Normal Incident
INC0336,Taxi,Apartment Gate,Delhi,Roadside Congestion,Yes,Critical,2026-05-26 12:40:31.624887,90,High Priority,Urgent owner notification required,QR0247,QR0247,USER0247,TN57AB3168,98XXXX2806,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,5,1,3,105.0,0,1,Normal Incident
INC0337,Mini Truck,Traffic Junction,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-20 20:27:31.624892,75,Medium Priority,Standard obstruction resolution workflow,QR0170,QR0170,USER0170,TN67AB1577,98XXXX2135,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow,9,3,4,0,1,47.5,3,1,Normal Incident
INC0338,Mini Truck,Traffic Junction,Hyderabad,Illegal Parking,Yes,Critical,2026-05-21 20:47:31.624897,90,High Priority,Urgent owner notification required,QR0222,QR0222,USER0222,TN11AB6719,98XXXX9576,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,3,1,3,105.0,0,1,Normal Incident
INC0339,Mini Truck,Narrow Lane,Mumbai,Pedestrian Path Obstructed,No,Low,2026-05-26 02:59:31.624901,55,Medium Priority,Standard obstruction resolution workflow,QR0086,QR0086,USER0086,TN97AB6237,98XXXX3823,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0340,Auto Rickshaw,Traffic Junction,Bangalore,Emergency Access Blocked,No,Critical,2026-05-22 11:17:31.624906,75,Medium Priority,Standard obstruction resolution workflow,QR0281,QR0281,USER0281,TN34AB1781,98XXXX7555,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow,9,3,1,0,3,67.5,3,1,Normal Incident
INC0341,Car,Hospital Entrance,Pune,Commercial Entrance Blocked,No,Critical,2026-05-24 21:04:31.624911,80,High Priority,Urgent owner notification required,QR0223,QR0223,USER0223,TN40AB6677,98XXXX5425,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,0,1,3,100.0,0,1,Normal Incident
INC0342,Mini Truck,Residential Street,Bangalore,Gate Blockage,Yes,Critical,2026-05-26 15:42:31.624916,85,High Priority,Urgent owner notification required,QR0143,QR0143,USER0143,TN79AB1919,98XXXX1610,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,2,1,3,102.5,0,1,Normal Incident
INC0343,Car,School Zone,Mumbai,Gate Blockage,No,Medium,2026-05-25 10:45:31.624921,80,High Priority,Urgent owner notification required,QR0090,QR0090,USER0090,TN61AB8734,98XXXX6872,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,2,1,2,90.0,0,1,Normal Incident
INC0344,Car,Narrow Lane,Delhi,Illegal Parking,Yes,Critical,2026-05-25 12:49:31.624926,70,Medium Priority,Standard obstruction resolution workflow,QR0081,QR0081,USER0081,TN57AB9450,98XXXX9122,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,3,0,3,65.0,3,1,Normal Incident
INC0345,Auto Rickshaw,Commercial Complex,Pune,Illegal Parking,No,Low,2026-05-23 17:52:31.624931,45,Low Priority,Low urgency monitoring,QR0182,QR0182,USER0182,TN18AB2760,98XXXX3731,Hyderabad,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow,1,2,3,0,1,32.5,2,1,Normal Incident
INC0346,Taxi,Residential Street,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-24 22:57:31.624936,100,High Priority,Urgent owner notification required,QR0277,QR0277,USER0277,TN85AB2525,98XXXX2129,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,4,1,3,110.0,0,1,Normal Incident
INC0347,Auto Rickshaw,School Zone,Kochi,Pedestrian Path Obstructed,No,Low,2026-05-22 19:30:31.624941,95,High Priority,Urgent owner notification required,QR0212,QR0212,USER0212,TN13AB6812,98XXXX2791,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,4,1,1,87.5,0,-1,Critical Urban Anomaly
INC0348,Two Wheeler,Apartment Gate,Hyderabad,Illegal Parking,No,Low,2026-05-20 22:52:31.624945,45,Low Priority,Low urgency monitoring,QR0281,QR0281,USER0281,TN34AB1781,98XXXX7555,Kochi,[INFO] Minor obstruction reported near Apartment Gate.,Standard Workflow,0,2,3,0,1,32.5,2,1,Normal Incident
INC0349,Taxi,Residential Street,Hyderabad,Gate Blockage,Yes,Critical,2026-05-21 04:17:31.624951,85,High Priority,Urgent owner notification required,QR0215,QR0215,USER0215,TN14AB6258,98XXXX6147,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,2,1,3,102.5,0,1,Normal Incident
INC0350,Auto Rickshaw,Commercial Complex,Mumbai,Illegal Parking,Yes,Critical,2026-05-26 10:53:31.624955,90,High Priority,Urgent owner notification required,QR0258,QR0258,USER0258,TN98AB3208,98XXXX3406,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,3,1,3,105.0,0,1,Normal Incident
INC0351,Car,School Zone,Delhi,Roadside Congestion,No,Low,2026-05-23 03:40:31.624960,65,Medium Priority,Standard obstruction resolution workflow,QR0139,QR0139,USER0139,TN98AB4645,98XXXX6953,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow,7,3,5,0,1,42.5,3,1,Normal Incident
INC0352,Taxi,Narrow Lane,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-21 01:25:31.624965,55,Medium Priority,Standard obstruction resolution workflow,QR0056,QR0056,USER0056,TN22AB9566,98XXXX7929,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0353,Car,Apartment Gate,Delhi,Roadside Congestion,Yes,Critical,2026-05-23 02:48:31.624970,90,High Priority,Urgent owner notification required,QR0276,QR0276,USER0276,TN73AB8189,98XXXX3894,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,5,1,3,105.0,0,1,Normal Incident
INC0354,Taxi,Emergency Exit,Chennai,Illegal Parking,No,Critical,2026-05-26 03:18:31.624975,65,Medium Priority,Standard obstruction resolution workflow,QR0036,QR0036,USER0036,TN59AB2885,98XXXX8293,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow,2,3,3,0,3,62.5,3,1,Normal Incident
INC0355,Auto Rickshaw,Commercial Complex,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-22 17:39:31.624980,75,Medium Priority,Standard obstruction resolution workflow,QR0142,QR0142,USER0142,TN89AB6143,98XXXX8459,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,4,0,1,47.5,3,1,Normal Incident
INC0356,Auto Rickshaw,Pedestrian Sidewalk,Mumbai,Roadside Congestion,Yes,Critical,2026-05-25 10:18:31.624984,70,Medium Priority,Standard obstruction resolution workflow,QR0046,QR0046,USER0046,TN63AB4295,98XXXX9158,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow,5,3,5,0,3,65.0,3,1,Normal Incident
INC0357,Two Wheeler,School Zone,Hyderabad,Gate Blockage,No,Medium,2026-05-23 03:26:31.624989,80,High Priority,Urgent owner notification required,QR0230,QR0230,USER0230,TN47AB1553,98XXXX4492,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,2,1,2,90.0,0,1,Normal Incident
INC0358,Taxi,School Zone,Pune,Roadside Congestion,No,Low,2026-05-21 13:50:31.624994,65,Medium Priority,Standard obstruction resolution workflow,QR0261,QR0261,USER0261,TN98AB7084,98XXXX2642,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow,7,3,5,0,1,42.5,3,1,Normal Incident
INC0359,Mini Truck,Pedestrian Sidewalk,Pune,Roadside Congestion,No,Low,2026-05-25 05:17:31.624999,25,Low Priority,Low urgency monitoring,QR0259,QR0259,USER0259,TN62AB3239,98XXXX8486,Kochi,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,5,0,1,22.5,2,1,Normal Incident
INC0360,Van,Traffic Junction,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-23 06:22:31.625004,105,High Priority,Urgent owner notification required,QR0291,QR0291,USER0291,TN95AB4104,98XXXX8005,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,0,1,3,112.5,1,1,Normal Incident
INC0361,Two Wheeler,Pedestrian Sidewalk,Chennai,Illegal Parking,No,Low,2026-05-26 12:21:31.625009,25,Low Priority,Low urgency monitoring,QR0029,QR0029,USER0029,TN22AB7376,98XXXX3157,Delhi,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,3,0,1,22.5,2,1,Normal Incident
INC0362,Mini Truck,Narrow Lane,Chennai,Emergency Access Blocked,No,Critical,2026-05-24 00:12:31.625013,55,Medium Priority,Standard obstruction resolution workflow,QR0217,QR0217,USER0217,TN21AB3887,98XXXX9546,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,1,0,3,57.5,3,1,Normal Incident
INC0363,Van,Shop Entrance,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-27 12:52:31.625021,85,High Priority,Urgent owner notification required,QR0268,QR0268,USER0268,TN72AB9880,98XXXX4922,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,0,1,3,102.5,0,1,Normal Incident
INC0364,Two Wheeler,Apartment Gate,Kochi,Emergency Access Blocked,Yes,Critical,2026-05-27 05:43:31.625026,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0102,QR0102,USER0102,TN87AB1413,98XXXX1261,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required,0,0,1,1,3,120.0,1,1,Normal Incident
INC0365,Taxi,Shop Entrance,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-23 05:44:31.625031,100,High Priority,Urgent owner notification required,QR0216,QR0216,USER0216,TN95AB4492,98XXXX7635,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,4,1,3,110.0,0,1,Normal Incident
INC0366,Mini Truck,Hospital Entrance,Pune,Roadside Congestion,Yes,Critical,2026-05-25 16:30:31.625036,110,High Priority,Urgent owner notification required,QR0231,QR0231,USER0231,TN30AB5573,98XXXX8857,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,5,1,3,115.0,1,1,Normal Incident
INC0367,Van,Apartment Gate,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-22 15:17:31.625043,75,Medium Priority,Standard obstruction resolution workflow,QR0275,QR0275,USER0275,TN30AB4725,98XXXX2165,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,4,0,1,47.5,3,1,Normal Incident
INC0368,Car,Emergency Exit,Delhi,Gate Blockage,Yes,Critical,2026-05-23 00:53:31.625048,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0290,QR0290,USER0290,TN54AB4333,98XXXX8732,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,2,1,3,122.5,1,1,Normal Incident
